"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"xydi","川麻子","台式","4.6","(68)","taipei-city"
"d02w","吐司兄妹","歐美","4.6","(100+)","taipei-city"
"h6su","豬豬鬆餅早午餐","台式","4.8","(5000+)","taipei-city"
"kolx","越美麗牛肉河粉","東南亞","4.4","(48)","taipei-city"
"t1tm","鮮纤Savor Fresh","健康餐","4.6","(500+)","taipei-city"
"d9uk","茶鬍 (大安建國店)","飲料","4.8","(1000+)","taipei-city"
"mau6","GB教父漢堡","歐美","4.3","(66)","taipei-city"
"ubcu","邱北平脆皮烤鴨","中式","4.6","(34)","taipei-city"
"y5qp","小潘潘牛肉河粉 (一店)","東南亞","4.7","(100+)","taipei-city"
"v9vk","不+水烘焙坊","甜點","4.9","(33)","taipei-city"
"k5vp","京川屋 (台北中坡店)","台式","4.7","(500+)","taipei-city"
"zpnf","MUSA Kitchen / 芭花家食堂","健康餐","4.6","(100+)","taipei-city"
"dz5w","親食砌蔬食Caf'e","素食","4.7","(100+)","taipei-city"
"wyla","窩巢咖啡","咖啡","4.1","(11)","taipei-city"
"wn0p","倆男咖啡室","日式","4.8","(100+)","taipei-city"
"ui00","花一點甜品 . 現萃茶飲簡餐咖啡店","飲料","4.6","(61)","taipei-city"
"zw3p","正宗蘭州牛肉麵","台式","4.4","(500+)","taipei-city"
"y7na","易家香Q飯糰","台式","4.8","(2000+)","taipei-city"
"yofa","台南阿輝炒鱔魚","台式","4.9","(100+)","taipei-city"
"f9ap","惡燒肉便當 (大安和平店)","日式","4.7","(100+)","taipei-city"
"yoff","厝邊丼飯 咖哩 炸物 泡菜專門店 (台北松江店)","日式","4.8","(1000+)","taipei-city"
"jy9i","香醇麻油鷄","台式","5","(42)","taipei-city"
"k9qh","大安森林食堂","日式","4.6","(1000+)","taipei-city"
"hj26","小米便當店","台式","4.7","(100+)","taipei-city"
"bwvz","美而美 (台北大安店)","早餐","4.5","(500+)","taipei-city"
"nk7h","越湘 越式美食","東南亞","5","(19)","taipei-city"
"nwhk","覓越越南美食 (台北信義店)","東南亞","5","(2)","taipei-city"
"g7vu","旺角久記港式炒飯","港式","4.2","(2000+)","taipei-city"
"fm36","沛瀅素食館","素食","4.9","(100+)","taipei-city"
"e1lf","京都蛋包飯","日式","4.2","(2000+)","taipei-city"
"w3kk","蒸の不一樣","中式","4.8","(2000+)","taipei-city"
"rhh1","莎朗韓式飯捲","韓式","4.7","(100+)","taipei-city"
"y0ij","Pizza Hut必勝客 (和東外送店)","歐美","4.8","(2000+)","taipei-city"
"lmyx","麵藝の烹製拉麵 (台北信義店)","日式","3.8","(3)","taipei-city"
"q4bf","花生先生/花生小姐早午餐店","早餐","4.9","(1000+)","taipei-city"
"w4fi","玉欣珍傳統美食坊","台式","4.7","(15000+)","taipei-city"
"n3oo","豆漿哥小吃專門店 (南港同德店)","小吃","4.7","(3000+)","taipei-city"
"nmmx","沐心茶","飲料","4.7","(100+)","taipei-city"
"e966","阿里山畚箕湖鐵路便當","台式","4.8","(100+)","taipei-city"
"m0dm","和妹麵店","台式","4.6","(5000+)","taipei-city"
"r9qu","白巷子 (台北南京東店)","飲料","4.9","(1000+)","taipei-city"
"gedu","景庭小吃","台式","4.8","(100+)","taipei-city"
"d8lf","大地物語素食早午餐","素食","4.9","(3000+)","taipei-city"
"f0tr","燴飯職人","台式","4.3","(3000+)","taipei-city"
"pbwx","茶水攤","飲料","3.6","(19)","taipei-city"
"d6zj","拉麵JAPAN","日式","4.8","(1000+)","taipei-city"
"v5tv","Be your own idol","飲料","4.2","(100+)","taipei-city"
"x9yf","大呼過癮 (台北農安店)","台式","4.7","(2000+)","taipei-city"
"txbj","小林火鍋","台式","4.8","(100+)","taipei-city"
"sx3w","放山花東富貴雞","台式","4.8","(100+)","taipei-city"
"lgvk","greengreen綠林健康餐盒","健康餐","3.9","(4)","taipei-city"
"d0qq","汁男炭烤吐司","歐美","4.8","(500+)","taipei-city"
"nxio","越南美食明記牛肉河粉","東南亞","4.9","(77)","taipei-city"
"y6us","韋媽媽餡餅","台式","4.7","(100+)","taipei-city"
"x4z6","初鰻x職人味自慢 (六張犁店)","日式","5","(39)","taipei-city"
"qjd1","帥老闆粥品","台式","4.7","(100+)","taipei-city"
"g4fu","文慶雞","東南亞","4.7","(2000+)","taipei-city"
"xpla","6:35 Brunch & Dinner（大安旗艦店）","台式","4.8","(500+)","taipei-city"
"l9gb","Momo brunch","早餐","4.6","(1000+)","taipei-city"
"uvbm","強記雞肉飯 (中山店)","台式","5","(27)","taipei-city"
"g4hn","發現義大利麵 (和平總店)","歐美","4.8","(5000+)","taipei-city"
"u3vl","陸角 Omurice","日式","4.7","(500+)","taipei-city"
"e13t","何家池上米之鄉美食店","台式","4","(57)","taipei-city"
"qppb","店長鴨血 鍋燒麵 (行天宮店)","台式","4.9","(500+)","taipei-city"
"b5pg","印度風咖哩專賣店 (台北同德店)","異國","4.7","(500+)","taipei-city"
"r4vx","喜悅舒活藝文堂","素食","4.9","(100+)","taipei-city"
"j1he","拼拼看雙主食便當","台式","4.3","(3000+)","taipei-city"
"m6oj","萬順東北水餃 • 麻辣燙","台式","4.5","(500+)","taipei-city"
"y3ms","稻香石磨腸粉 (松江店)","港式","4.8","(1000+)","taipei-city"
"xmid","QUEUE Test 1","東南亞","5","(20)","taipei-city"
"sjcc","打卡咖啡 (台北松仁店)","咖啡","5","(57)","taipei-city"
"fpeo","鮮品美食站","台式","4.9","(100+)","taipei-city"
"b7si","美味坊早午餐咖哩飯套餐","早餐","4.7","(3000+)","taipei-city"
"hdda","阿呆麵店","台式","4.6","(100+)","taipei-city"
"f3sg","南京粥品","中式","4.8","(4000+)","taipei-city"
"dpe8","Life Kitchen X 艋舺雞排","台式","4.8","(63)","taipei-city"
"f7zh","毛青茶室","飲料","4.8","(500+)","taipei-city"
"g3wh","米堤銀行鮮乳茶 (大安總行)","飲料","4.6","(100+)","taipei-city"
"xdhh","粥飽寶","台式","4.8","(1000+)","taipei-city"
"dw1w","老王原汁牛肉麵 (台北安居店)","台式","4.5","(100+)","taipei-city"
"y6do","85度C (台北吉林店)","咖啡","4.8","(2000+)","taipei-city"
"g5uv","小熊早餐店","早餐","4.8","(3000+)","taipei-city"
"f2vv","阿忠越式傳統牛肉河粉","東南亞","4.7","(500+)","taipei-city"
"a7qj","米露屋海苔飯捲","韓式","4.8","(1000+)","taipei-city"
"kdz9","吉富早點","早餐","4.7","(73)","taipei-city"
"f6c5","九點零一分.Brunch","早餐","4.9","(100+)","taipei-city"
"d3fu","格芮潘義式創意廚房","歐美","4.4","(500+)","taipei-city"
"o7mg","小玲越南小館","東南亞","4.3","(500+)","taipei-city"
"qyog","烏龍派出所創意烏龍麵(中山松江店)","日式","4.8","(100+)","taipei-city"
"eoi8","竜丼咖哩","日式","3.2","(19)","taipei-city"
"ac4z","阿婆號早午餐","台式","4.9","(100+)","taipei-city"
"d4ka","有煎餃子館 (中正杭州南店)","台式","4.7","(1000+)","taipei-city"
"q1hm","集美食","台式","4.7","(500+)","taipei-city"
"vz56","台男早點 (內湖明新店)","台式","4.7","(100+)","taipei-city"
"qqt4","神奇高麗菜飯原汁排骨湯","台式","4.5","(100+)","taipei-city"
"y5sc","201早餐吧","早餐","4.8","(2000+)","taipei-city"
"s5lr","神奇石頭火鍋","台式","4.6","(100+)","taipei-city"
"v68a","逸萃茶 (台北齊東店)","飲料","5","(2)","taipei-city"
"ii8h","Meow喵咪焗烤屋","歐美","5","(1)","taipei-city"
"oq6i","吳興蚵仔大腸麵線 (信義中坡店)","小吃","4.7","(500+)","taipei-city"
"mp6d","彰化王功蚵仔麵","台式","4.8","(100+)","taipei-city"
"vyoj","黃姐飯包便當","台式","4.4","(100+)","taipei-city"
"edms","關山便當店 (台北濟南店)","台式","4.7","(500+)","taipei-city"
"t77o","福德手工美食","台式","4.5","(100+)","taipei-city"
"iytc","台灣草藤茶飲(原好了啦超大杯)","飲料","4.6","(500+)","taipei-city"
"kh14","黃家土魠魚羹","台式","4.5","(100+)","taipei-city"
"r5xw","蘭香排骨飯","台式","4.6","(3000+)","taipei-city"
"ismi","豪餃子","台式","4.5","(64)","taipei-city"
"g1gs","台北永和豆漿大王 (台北東門店)","小吃","4.7","(4000+)","taipei-city"
"j426","老哥雞肉飯 乾拌麵","台式","4.7","(100+)","taipei-city"
"j9bb","潭莊小卷米粉","台式","4.7","(47)","taipei-city"
"gh3g","SOMA (台北永康店)","飲料","4.9","(100+)","taipei-city"
"ss9v","玖仰 (信義永康店)","台式","5","(81)","taipei-city"
"zkpq","通化肉圓 (台北永康店)","小吃","4.8","(100+)","taipei-city"
"sydw","越南素食","素食","4.8","(1000+)","taipei-city"
"bahg","美國手作披薩 (大安和平店)","歐美","4.8","(100+)","taipei-city"
"to18","四面八方","台式","4.7","(100+)","taipei-city"
"y9bd","吉星港式飲茶","港式","4.6","(5000+)","taipei-city"
"r7gk","謝老闆涼麵","台式","4.5","(100+)","taipei-city"
"fc6k","佳家日式香香鍋","日式","4.9","(1000+)","taipei-city"
"kol5","肯德基KFC漢堡廚房 (台北南京東三店)","歐美","1","(1)","taipei-city"
"a3ke","珠麗月比薩屋","歐美","4.8","(500+)","taipei-city"
"d3vt","珍好佳美食坊","台式","4.6","(1000+)","taipei-city"
"v2km","大台北便當","台式","4.7","(2000+)","taipei-city"
"drhq","笑嘻嘻港式現炒飯麵","港式","4.4","(100+)","taipei-city"
"tjqi","小原田 (台北永康店)","日式","4.7","(100+)","taipei-city"
"ez96","CT滿客牛肉麵","台式","4.6","(100+)","taipei-city"
"wrap","水餃姊姊","台式","4.5","(62)","taipei-city"
"r4lu","皇族泰式料理","東南亞","4.2","(500+)","taipei-city"
"m80x","來一籠湯包","台式","4.8","(63)","taipei-city"
"yyok","台灣第一腿","台式","4.4","(100+)","taipei-city"
"pqrm","金香美食","台式","4.9","(100+)","taipei-city"
"lfk6","哈豆堂 Beans & Balls","甜點","5","(2)","taipei-city"
"w0ka","誠記食堂 (台北永康店)","東南亞","4.7","(5000+)","taipei-city"
"hqkk","甸記你早午餐","歐美","4.9","(100+)","taipei-city"
"xvah","北方大陸餅 (大安辛亥店)","早餐","5","(32)","taipei-city"
"y1du","合掌村 (台北華山店)","日式","5","(4)","taipei-city"
"l8yc","茗窖茶莊","甜點","4.2","(69)","taipei-city"
"z9bt","劉家涼麵亭","台式","4.5","(500+)","taipei-city"
"x2qr","師大第一腿 (大安和平店)","台式","4.6","(17)","taipei-city"
"j2zt","Tokyo Curry東京咖哩 (台北林森店)","日式","4.6","(500+)","taipei-city"
"sok5","新明路180早餐店","台式","4.8","(500+)","taipei-city"
"e9cg","思慕昔永康街15號","甜點","4.9","(100+)","taipei-city"
"m5uq","九品早餐坊","早餐","4.8","(2000+)","taipei-city"
"fd93","觀世音素菜餐廳","素食","4.9","(55)","taipei-city"
"h1x6","極鮮熱炒 (中正紹興店)","台式","3.9","(100+)","taipei-city"
"y40d","塔里木鐵板燒","台式","4.7","(100+)","taipei-city"
"p2lr","玉米田早餐店","早餐","4.8","(3000+)","taipei-city"
"y1tg","好滋味旗魚米粉","小吃","4.8","(500+)","taipei-city"
"d9fd","小蜜蜂早午餐","早餐","4.8","(5000+)","taipei-city"
"bw3l","二九八精緻早午餐","早餐","4.9","(100+)","taipei-city"
"keoi","CoCo都可 (台北青島店)","飲料","4.8","(100+)","taipei-city"
"r04n","何家大碗公涼麵 (台北成功店)","台式","4.8","(100+)","taipei-city"
"y2kj","珍記米粉湯 (台北吉林店)","台式","4.5","(5000+)","taipei-city"
"qjbn","醬子吃炭烤甜甜圈","甜點","4.4","(97)","taipei-city"
"qzzw","量鐵板燒","台式","4.6","(3000+)","taipei-city"
"a8jg","新平洞","韓式","4.6","(1000+)","taipei-city"
"i7fc","北投張家麵線涼麵","台式","4.3","(500+)","taipei-city"
"vngx","教堂古早味小吃","中式","4.4","(100+)","taipei-city"
"b8so","麒玲義大利麵","歐美","4.6","(3000+)","taipei-city"
"m9jk","東門市場 江記東門豆花","甜點","4.9","(58)","taipei-city"
"z5ee","好事發生輕食優格早午餐","早餐","4.7","(5000+)","taipei-city"
"a3wj","艾搗蛋手工蛋餅專賣店","台式","4.7","(5000+)","taipei-city"
"m9a3","常常好食 健康制作所","健康餐","4.6","(100+)","taipei-city"
"y2xd","嘉嘉漢堡 (北市中正店)","早餐","4.7","(1000+)","taipei-city"
"bv6t","早安姆姆早餐 (信義福德店)","早餐","4.3","(68)","taipei-city"
"ro8p","天外天麻辣火鍋店","台式","4.8","(80)","taipei-city"
"stqf","滋粒冰菓室","甜點","4.8","(96)","taipei-city"
"z5bb","喜旺炭烤吐司","歐美","4.6","(2000+)","taipei-city"
"d1qo","橘子工坊陳又青(中山天津店)","飲料","4.6","(1000+)","taipei-city"
"lafl","溫州大餛飩 (台北林森南店)","中式","4.6","(100+)","taipei-city"
"cy6c","爆汁老上海生煎 (台北中山總店)","中式","4.8","(100+)","taipei-city"
"f7an","川味老張牛肉麵","台式","4.6","(2000+)","taipei-city"
"jt91","熟澄黃","飲料","4.9","(100+)","taipei-city"
"zj8n","O卡桑-黑木耳露養生飲專賣店 (台北大安店)","甜點","4.8","(100+)","taipei-city"
"x7zc","真粥到 (台北天津店)","台式","4.7","(5000+)","taipei-city"
"nzbi","可蜜達吐司 (台北林森店)","台式","4.9","(100+)","taipei-city"
"d92l","玖伍牛肉麵(台北天津店)","台式","4.6","(500+)","taipei-city"
"zd4i","朝思暮越 (台北大安店)","東南亞","5","(16)","taipei-city"
"r6qg","臥龍精選","異國","5","(2)","taipei-city"
"ugvj","威利漢堡 (南港店)","台式","4.4","(92)","taipei-city"
"l7vp","蘇記玉米排骨湯","台式","4.4","(3000+)","taipei-city"
"byjk","星巢商行  STARNEST CAFE & BAR","歐美","2.7","(8)","taipei-city"
"vzjg","康庄傳統滷肉飯","台式","4.8","(500+)","taipei-city"
"x1ry","青葉台灣料理 (台北中山店)","台式","4.7","(2000+)","taipei-city"
"tz09","上癮水產海鮮麵","台式","5","(48)","taipei-city"
"nisf","三SAN","歐美","4.3","(100+)","taipei-city"
"b2tv","米塔手感烘焙 (台北南京店)","甜點","4.7","(500+)","taipei-city"
"b7ic","Dao穗輕食","健康餐","4.7","(3000+)","taipei-city"
"erx7","中華電信茶餐廳","港式","4.9","(4)","taipei-city"
"zy0b","拾福青果","健康餐","4.7","(500+)","taipei-city"
"ssok","忠青商行","台式","4.7","(500+)","taipei-city"
"sjnw","無一物 海產粥 蝦仁飯 精緻便當","台式","4.6","(100+)","taipei-city"
"q6hr","三多平價小火鍋","台式","4.3","(500+)","taipei-city"
"kqoz","澤玉早餐店","早餐","3.9","(3)","taipei-city"
"t7bq","玉津咖啡 (台北錦州店)","甜點","4.8","(1000+)","taipei-city"
"c8ds","弗雷果美","健康餐","4.8","(100+)","taipei-city"
"cck0","臻曈棧 (網路狂飆)","台式","4.2","(100+)","taipei-city"
"phoo","天津精緻台式自助餐","台式","4.7","(500+)","taipei-city"
"h7xj","布咪創意早午餐","早餐","4.4","(100+)","taipei-city"
"smat","鵝肉專家","台式","4.3","(100+)","taipei-city"
"h6pk","餅餅人Wheelcake Man","甜點","4.8","(1000+)","taipei-city"
"i1im","Pasta Pasta Room麵麵居","歐美","4.6","(100+)","taipei-city"
"d1ru","桶一天下 (台北林森店)","小吃","4.3","(2000+)","taipei-city"
"bmpv","饌玉豐麵食館 (台北青島店)","台式","4.8","(100+)","taipei-city"
"g4vu","大樹義麵坊","歐美","4.9","(100+)","taipei-city"
"paxm","Let's Café PLUS (台北中山店)","歐美","4.7","(100+)","taipei-city"
"a8dl","無老鍋 (台北中山店)","中式","4.8","(1000+)","taipei-city"
"uzf0","順口麵食館","台式","4.6","(100+)","taipei-city"
"ay61","覺旅咖啡 Journey Kaffe (陽光店)","歐美","4.7","(100+)","taipei-city"
"qfsi","咖啡伴 CaffeBene (內湖直營店)","甜點","5","(25)","taipei-city"
"zsm3","Dino brunch迪諾早午餐","早餐","4.7","(100+)","taipei-city"
"us22","大福亭丼飯店","日式","4.7","(3000+)","taipei-city"
"d8g5","大和職茶 (台北南西店)","飲料","4.6","(60)","taipei-city"
"s8ku","坂田家廚房 (台北青島店)","日式","3.7","(100+)","taipei-city"
"i0gl","雙園燒腊板鴨食品有限公司","港式","4.7","(96)","taipei-city"
"x4lf","貝斯特複合式餐館","台式","4.7","(500+)","taipei-city"
"wybu","八方雲集 (林森南店)","台式","4.9","(100+)","taipei-city"
"f6yn","尚鼎鐵板燒","台式","4.8","(1000+)","taipei-city"
"eglk","郭大媽涼麵店","台式","4.9","(100+)","taipei-city"
"y4eb","雞寶黃金雞 (台北北安店)","小吃","4.9","(63)","taipei-city"
"tf8h","食粥致神仙","台式","5","(48)","taipei-city"
"oszk","單眼皮双眼皮早餐輕食2店","早餐","5","(24)","taipei-city"
"jrj7","M3RD_COFFEESHOP","咖啡","4.5","(27)","taipei-city"
"cx3b","鍋博士臭臭鍋 (台北林森店)","台式","4.8","(500+)","taipei-city"
"d8vc","英格莉莉 (誠品南西店Ⓟ)","歐美","4.4","(58)","taipei-city"
"qni1","晴光牛肉麵","台式","4.6","(500+)","taipei-city"
"d5dr","繼光香香雞 (誠品南西店Ⓟ)","小吃","4.6","(500+)","taipei-city"
"nule","日安喝茶 (誠品南西店)","飲料","5","(18)","taipei-city"
"jj05","MetooTEA","飲料","4.7","(100+)","taipei-city"
"cvkp","港泰興海南雞飯","東南亞","3.9","(5)","taipei-city"
"yvgy","YABI KITCHEN (誠品南西店)","東南亞","4.8","(69)","taipei-city"
"t9js","孟紀椒麻雞大王 (台北師大店)","東南亞","4.8","(4000+)","taipei-city"
"fxro","好吃義麵","歐美","4.4","(100+)","taipei-city"
"y8md","義利坊現炒義大利麵","歐美","4.8","(1000+)","taipei-city"
"ji8l","三五水餃","台式","4.6","(100+)","taipei-city"
"a8iz","百八魚場 (台北民生店)","日式","4.6","(500+)","taipei-city"
"wmq6","糧倉-龍泉居","台式","4.8","(500+)","taipei-city"
"v8wz","億榮小吃店","台式","4.3","(100+)","taipei-city"
"v7on","萬華莊家班麻油雞 (台北雙連店)","台式","4.8","(100+)","taipei-city"
"f879","香廣珍燒臘","港式","4.7","(100+)","taipei-city"
"j5ed","車棚便當","台式","4.9","(500+)","taipei-city"
"lwp7","老牌山東水餃大王","中式","4.5","(1000+)","taipei-city"
"x9om","牛老大 麵食館","台式","4.7","(3000+)","taipei-city"
"y9ej","銘記蝦仁肉圓","小吃","4.6","(500+)","taipei-city"
"pqbg","大直阿國仔傳統切仔麵","台式","4.7","(52)","taipei-city"
"y5qu","阿發小吃店","台式","4.5","(500+)","taipei-city"
"pdup","晴光炒飯","台式","4.7","(5000+)","taipei-city"
"gouy","旭牧沙拉 (內湖瑞光店)","健康餐","5","(26)","taipei-city"
"h22w","雙連古早味大腸米粉湯","台式","4.7","(1000+)","taipei-city"
"kd9p","今天吃便當","台式","4.6","(100+)","taipei-city"
"b7ud","川師傅功夫麵舖 (台北內湖店)","台式","4.7","(500+)","taipei-city"
"cgtu","包公府私房麵大蠻碗麵館","台式","3.4","(45)","taipei-city"
"qm9u","老董牛肉麵","台式","4.6","(100+)","taipei-city"
"c5zk","麻李麵鋪","台式","4.2","(6)","taipei-city"
"d3hz","泰之雲泰式料理","東南亞","4.5","(1000+)","taipei-city"
"g0si","玄米御握","日式","4.8","(100+)","taipei-city"
"tkzq","富禾康無油炸飯包","健康餐","5","(18)","taipei-city"
"ejqa","潘記天津蔥抓餅 (晴光市場店)","小吃","4.9","(72)","taipei-city"
"d9yw","俏Ciao（內湖瑞光店）","飲料","4.8","(500+)","taipei-city"
"mm5a","清原芋圓 (內湖瑞光店)","甜點","4.9","(500+)","taipei-city"
"m3m9","Malaysia Kitchen in Taiwan 大馬廚房","東南亞","5","(13)","taipei-city"
"gto4","60+ Tea Shop (台北中山店)","飲料","5","(3)","taipei-city"
"o7m9","新醋感 (大直北安店)","飲料","4.8","(65)","taipei-city"
"vjei","究醬韓式便當","韓式","4.8","(100+)","taipei-city"
"w11y","金小噹韓式烤肉便當專賣店","韓式","4.7","(1000+)","taipei-city"
"a06a","三媽臭臭鍋 (台北內湖店)","台式","4.8","(4000+)","taipei-city"
"l5jg","鄉土原味美食","台式","4.5","(1000+)","taipei-city"
"y2nd","Moooon River Cafe & Books","歐美","4.8","(100+)","taipei-city"
"u66d","因果茶 (台北昆陽店)","甜點","4.5","(500+)","taipei-city"
"v5ju","翻麵 Turnnoodle 炒麵專賣店","日式","4.9","(100+)","taipei-city"
"ft4s","MR.ENERGY能量先生水煮餐盒 (台北內科店)","健康餐","5","(35)","taipei-city"
"zqj7","Louisa 路易莎 (台北瑞光店)","咖啡","4.9","(100+)","taipei-city"
"f7so","泰幸福 泰式料理","東南亞","4.6","(500+)","taipei-city"
"snkf","悅饌古早味豆花","甜點","5","(1)","taipei-city"
"r24d","師大雞肉飯專門店","台式","4.6","(1000+)","taipei-city"
"f9mc","TWO SHOTS (中山南西店)","咖啡","4.8","(100+)","taipei-city"
"f0yw","民生健康自助餐","健康餐","4.7","(3000+)","taipei-city"
"jk0g","哈泰 泰式料理","東南亞","4.7","(100+)","taipei-city"
"i8dp","內湖民權圓環肉羹","台式","4.6","(100+)","taipei-city"
"vrrq","DOTCOFFEE點咖啡","咖啡","4.8","(43)","taipei-city"
"y7oi","好捲早午餐","早餐","4.8","(1000+)","taipei-city"
"urso","傳說便當","台式","4.7","(500+)","taipei-city"
"ynob","雙城早餐店","早餐","4.6","(500+)","taipei-city"
"vg2b","義肥義大利麵","歐美","4.3","(100+)","taipei-city"
"x2el","丼魂 丼飯專售亭","日式","4.5","(500+)","taipei-city"
"i2po","傳統越南河粉","東南亞","4.6","(100+)","taipei-city"
"eo9c","麵嫂米粉湯","台式","4.5","(71)","taipei-city"
"bkvy","晴天輕食","健康餐","4.8","(100+)","taipei-city"
"s7gz","嚐鱻外帶壽司 (台北中山一店)","日式","4.5","(100+)","taipei-city"
"kixo","今天吃低卡餐盒","健康餐","4.4","(100+)","taipei-city"
"tjo5","雙連胖媽媽 燕麥鹹粥、古早味潤餅","台式","4.9","(3)","taipei-city"
"t9sg","鳳城燒臘(台北台大店)","港式","4.7","(10000+)","taipei-city"
"uetk","享食粥","台式","4.8","(8)","taipei-city"
"y3em","木木口茶果飲專賣店 (台北師大店)","飲料","4.9","(77)","taipei-city"
"w3im","宏泰雲泰料理","東南亞","4.6","(1000+)","taipei-city"
"j6hb","新濟州韓式豆腐鍋 (台北南西店)","韓式","4.7","(3000+)","taipei-city"
"a8ur","大東北韓式拌飯","韓式","4.7","(1000+)","taipei-city"
"deqf","尾助牛肉麵","台式","5","(47)","taipei-city"
"yyei","穎鈞子素食麵線專門店","素食","4.7","(100+)","taipei-city"
"v0fa","享之饌台南虱目魚","台式","4.7","(100+)","taipei-city"
"oeq2","小台室 台食 餐盒 (內湖洲子店)","台式","5","(2)","taipei-city"
"nmne","大盛麵線 國馬食品 (內湖洲子店)","小吃","4.7","(100+)","taipei-city"
"mc79","乾麵王 麵點專賣(內湖洲子店)","台式","4","(13)","taipei-city"
"kjgg","鍋博士 (台北南西店)","台式","4.8","(2000+)","taipei-city"
"qq5m","小屋咖啡","早餐","4.9","(11)","taipei-city"
"ca4v","越玖玖美食館","東南亞","4.8","(100+)","taipei-city"
"dc21","師傅倆蛋塔烘焙","甜點","4.9","(100+)","taipei-city"
"w7fj","柑單生活坊","甜點","4.9","(100+)","taipei-city"
"a7lt","早！找餐？精緻早午餐","台式","4.7","(4000+)","taipei-city"
"z3e7","好好越南麵包 Good Good Sandwiches","東南亞","5","(16)","taipei-city"
"w5pe","陶爸爸廚房","台式","4.8","(1000+)","taipei-city"
"mkxu","悠竹坊 甜點與茶","飲料","4.9","(18)","taipei-city"
"bidb","Semeur聖娜現烤麵包 (錦西門市部)","甜點","4.8","(100+)","taipei-city"
"innc","烏蕎軒日料供應所 烏龍 蕎麥專賣 (內湖洲子店)","日式","4.7","(3)","taipei-city"
"w84m","煨煨小米｜粥舖 (內湖洲子店)","台式","4.8","(100+)","taipei-city"
"sf08","晴光悅撰手工麵疙瘩","台式","4.6","(100+)","taipei-city"
"ktre","晨食飯糰","早餐","4.5","(5)","taipei-city"
"ajoh","御品港式燒臘餐盒 (內湖瑞光店)","港式","3.9","(26)","taipei-city"
"izus","野人舒食 (台北內湖店)","健康餐","4.8","(100+)","taipei-city"
"xaqn","Chill Cafe 去喝咖啡","咖啡","4.9","(46)","taipei-city"
"a2ik","小牛哥原汁牛肉麵","台式","4.7","(2000+)","taipei-city"
"ergj","愛河粉港墘店","東南亞","4.9","(7)","taipei-city"
"a5vq","S&D咖啡 (南港昆陽店)","歐美","4.8","(1000+)","taipei-city"
"hgvo","艾蜜莉の法式布蕾","甜點","4.8","(100+)","taipei-city"
"opqn","探享時虱目魚 (台北中山店)","台式","5","(16)","taipei-city"
"e24k","華山藏窖人文茶飲 (台北內湖店)","飲料","4.8","(1000+)","taipei-city"
"d3aq","傳統美食暨小南門傳統豆花 (誠品站前店)","台式","4.8","(1000+)","taipei-city"
"j21m","林記海南雞飯 (內湖江南店)","東南亞","4.7","(100+)","taipei-city"
"w0rz","順口蚵仔麵線 (台北內湖店)","小吃","4.9","(500+)","taipei-city"
"kwxw","頂香快餐","台式","4.7","(95)","taipei-city"
"ntil","金澤一番拉麵","日式","4.5","(61)","taipei-city"
"kjh2","MARCUS老倉庫 (台北內湖店)","歐美","4.6","(100+)","taipei-city"
"hymk","蘭記溫州大餛飩","中式","4.3","(34)","taipei-city"
"j4ot","正宗晴光意麵 (台北創始店)","台式","4.5","(1000+)","taipei-city"
"rjgd","日春木瓜牛奶 (台北京站旗艦店)","飲料","3","(33)","taipei-city"
"malh","廣東汕頭新鮮豆漿店","小吃","4.3","(52)","taipei-city"
"tny4","伊府將鍋燒 (台北中山店)","台式","4.7","(1000+)","taipei-city"
"c6yq","典藏咖啡館 (台北民權店)","歐美","4.8","(100+)","taipei-city"
"c1wn","慶三號烤肉倉庫早午餐 (台北天祥店)","早餐","4.7","(1000+)","taipei-city"
"ps5q","青鳥旅行 (誠品站前店)","甜點","5","(100+)","taipei-city"
"x9w2","咖哩樹 (台北京站店)","日式","4.8","(100+)","taipei-city"
"y0lp","觀世音菩薩 連成素食店","素食","4.8","(2000+)","taipei-city"
"b0pc","blue deer 布鹿‧果漾新鮮式","飲料","4.9","(1000+)","taipei-city"
"zwjv","元爵味黃燜雞米飯 (內湖瑞光店)","中式","4.6","(42)","taipei-city"
"gr5m","永恩台南虱目魚店","台式","4.8","(2000+)","taipei-city"
"jnr3","松屋 (台北民權西路店)","日式","4.7","(1000+)","taipei-city"
"yhnl","順億鮪魚專賣店 (台北長安店)","日式","4.6","(500+)","taipei-city"
"xdqs","早安你好","早餐","4.8","(100+)","taipei-city"
"i6us","童家炒飯炒麵","台式","4.8","(500+)","taipei-city"
"tvdl","Cozy coffee 可集咖啡 (台北中山北店)","咖啡","3.6","(44)","taipei-city"
"txj1","uMeal Bistro (台北台大店)","健康餐","4.4","(500+)","taipei-city"
"qbsx","上村牧場 (微風台北車站)","日式","3.8","(34)","taipei-city"
"m1fr","永豐盛包子饅頭專賣店","小吃","4.7","(1000+)","taipei-city"
"z4bc","VASA 瓦薩美式餐廳 (台北內科店)","歐美","4.7","(500+)","taipei-city"
"oufs","開丼 燒肉v.s丼飯 (HOYII和億北車店)","日式","4.2","(100+)","taipei-city"
"h8k5","雞優穀養生藥膳 (台北雙連店)","台式","4.8","(500+)","taipei-city"
"w3ec","Pizza creAfe' 客意直火比薩．烤雞 (台北西湖店)","歐美","4.8","(500+)","taipei-city"
